# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
3163          	2.926385e-05	2.269218e-06	3.230793e-06
3164          	2.983251e-05	2.266437e-06	3.237006e-06
3165          	2.965421e-05	2.267295e-06	3.234178e-06
3166          	2.877875e-05	2.270515e-06	3.248916e-06
3167          	2.965977e-05	2.269665e-06	3.253757e-06
3168          	2.881484e-05	2.266031e-06	3.223264e-06
3169          	2.874547e-05	2.268390e-06	3.215018e-06
3170          	2.867048e-05	2.263969e-06	3.203093e-06
3171          	2.845224e-05	2.266597e-06	3.217445e-06
3172          	2.893200e-05	2.267449e-06	3.225022e-06
3173          	2.894018e-05	2.264659e-06	3.216705e-06
3174          	2.868825e-05	2.261226e-06	3.203781e-06
3175          	2.874030e-05	2.259008e-06	3.197968e-06
3176          	2.893389e-05	2.258153e-06	3.207439e-06
3177          	2.923892e-05	2.257539e-06	3.242317e-06
3178          	2.879441e-05	2.255088e-06	3.218433e-06
3179          	2.900565e-05	2.253361e-06	3.227533e-06
3180          	2.975875e-05	2.253940e-06	3.242273e-06
3181          	2.941724e-05	2.252355e-06	3.240704e-06
3182          	2.871186e-05	2.254152e-06	3.219632e-06
3183          	2.834238e-05	2.248370e-06	3.219640e-06
3184          	2.816074e-05	2.249218e-06	3.219012e-06
3185          	2.824754e-05	2.249849e-06	3.203490e-06
3186          	2.786311e-05	2.249533e-06	3.195765e-06
3187          	2.838272e-05	2.252897e-06	3.208155e-06
3188          	3.020753e-05	2.248858e-06	3.227138e-06
3189          	2.856911e-05	2.247875e-06	3.209773e-06
3190          	2.861030e-05	2.245040e-06	3.209341e-06
3191          	2.880942e-05	2.243119e-06	3.216543e-06
3192          	2.810560e-05	2.243280e-06	3.202690e-06
3193          	2.832819e-05	2.244893e-06	3.192249e-06
3194          	2.819891e-05	2.244402e-06	3.181106e-06
3195          	2.819858e-05	2.245564e-06	3.186174e-06
3196          	2.861436e-05	2.244456e-06	3.183295e-06
3197          	2.862919e-05	2.243350e-06	3.182064e-06
3198          	2.848227e-05	2.241447e-06	3.178289e-06
3199          	2.895059e-05	2.240068e-06	3.212571e-06
3200          	3.038072e-05	2.236267e-06	3.231931e-06
3201          	2.882766e-05	2.236466e-06	3.199807e-06
3202          	2.886669e-05	2.238495e-06	3.187773e-06
3203          	2.878554e-05	2.234875e-06	3.176478e-06
3204          	2.861451e-05	2.237733e-06	3.198978e-06
3205          	2.886768e-05	2.237146e-06	3.193152e-06
3206          	2.913956e-05	2.235083e-06	3.201809e-06
3207          	2.899408e-05	2.229360e-06	3.171989e-06
3208          	2.960735e-05	2.226354e-06	3.200415e-06
3209          	3.010511e-05	2.225728e-06	3.209945e-06
3210          	2.984686e-05	2.225203e-06	3.207469e-06
3211          	2.882345e-05	2.228783e-06	3.190235e-06
3212          	2.925877e-05	2.228054e-06	3.182082e-06
3213          	2.872462e-05	2.228792e-06	3.182652e-06
3214          	2.864334e-05	2.229244e-06	3.178289e-06
3215          	2.934846e-05	2.226036e-06	3.183656e-06
3216          	2.940791e-05	2.220932e-06	3.163621e-06
3217          	2.950597e-05	2.219181e-06	3.172920e-06
3218          	3.003256e-05	2.218338e-06	3.188602e-06
3219          	3.000492e-05	2.218176e-06	3.197933e-06
3220          	2.991581e-05	2.218102e-06	3.200230e-06
3221          	2.891013e-05	2.218025e-06	3.178361e-06
3222          	2.879998e-05	2.217901e-06	3.156030e-06
3223          	2.856484e-05	2.216818e-06	3.150922e-06
3224          	2.874133e-05	2.218987e-06	3.156167e-06
3225          	2.887823e-05	2.218828e-06	3.150905e-06
3226          	2.881483e-05	2.216127e-06	3.145525e-06
3227          	2.960002e-05	2.215683e-06	3.168059e-06
3228          	2.940922e-05	2.212951e-06	3.156454e-06
3229          	2.964191e-05	2.211587e-06	3.171160e-06
3230          	2.991547e-05	2.208988e-06	3.182013e-06
3231          	2.987484e-05	2.206320e-06	3.179004e-06
3232          	2.981007e-05	2.205151e-06	3.175580e-06
3233          	2.881987e-05	2.206218e-06	3.161007e-06
3234          	2.883381e-05	2.207120e-06	3.144324e-06
3235          	2.851601e-05	2.206756e-06	3.147546e-06
3236          	2.867001e-05	2.209509e-06	3.156485e-06
3237          	2.932084e-05	2.209109e-06	3.163235e-06
3238          	2.925553e-05	2.202043e-06	3.134285e-06
3239          	2.960598e-05	2.197950e-06	3.142173e-06
3240          	3.016046e-05	2.198092e-06	3.161587e-06
3241          	2.918548e-05	2.202573e-06	3.160980e-06
3242          	2.883164e-05	2.206911e-06	3.145389e-06
3243          	2.842281e-05	2.206979e-06	3.151112e-06
3244          	2.859401e-05	2.201000e-06	3.145831e-06
3245          	2.897630e-05	2.197163e-06	3.144369e-06
3246          	2.887658e-05	2.194102e-06	3.118096e-06
3247          	2.845581e-05	2.197352e-06	3.125890e-06
3248          	2.872952e-05	2.195783e-06	3.156004e-06
3249          	2.928809e-05	2.197006e-06	3.182666e-06
3250          	2.810271e-05	2.193330e-06	3.145170e-06
3251          	2.795960e-05	2.187321e-06	3.134962e-06
3252          	2.869383e-05	2.183545e-06	3.136887e-06
3253          	2.818708e-05	2.185350e-06	3.120431e-06
3254          	2.802349e-05	2.188335e-06	3.113417e-06
3255          	2.757560e-05	2.193761e-06	3.137882e-06
3256          	2.782792e-05	2.189215e-06	3.129409e-06
3257          	2.792468e-05	2.187648e-06	3.130699e-06
3258          	2.733717e-05	2.184951e-06	3.108577e-06
3259          	2.746090e-05	2.182262e-06	3.122609e-06
3260          	2.799852e-05	2.181318e-06	3.143533e-06
3261          	2.826031e-05	2.181135e-06	3.143775e-06
3262          	2.715258e-05	2.182176e-06	3.119356e-06
3263          	2.712573e-05	2.176824e-06	3.111370e-06
3264          	2.758488e-05	2.177632e-06	3.128657e-06
3265          	2.689767e-05	2.174929e-06	3.110062e-06
3266          	2.701960e-05	2.175882e-06	3.098775e-06
3267          	2.697695e-05	2.177134e-06	3.098323e-06
3268          	2.704051e-05	2.179588e-06	3.111858e-06
3269          	2.737954e-05	2.178640e-06	3.128490e-06
3270          	2.894908e-05	2.172422e-06	3.121930e-06
3271          	2.927930e-05	2.167492e-06	3.123072e-06
3272          	2.947445e-05	2.167960e-06	3.128874e-06
3273          	2.918388e-05	2.169132e-06	3.117552e-06
3274          	2.797918e-05	2.173130e-06	3.104756e-06
3275          	2.793115e-05	2.172237e-06	3.104852e-06
3276          	2.798328e-05	2.169457e-06	3.101589e-06
3277          	2.792274e-05	2.172850e-06	3.102348e-06
3278          	2.788078e-05	2.170906e-06	3.084573e-06
3279          	2.864701e-05	2.170758e-06	3.098132e-06
3280          	3.023485e-05	2.167424e-06	3.118483e-06
3281          	2.854363e-05	2.166812e-06	3.102827e-06
3282          	2.844187e-05	2.170185e-06	3.097969e-06
3283          	2.819855e-05	2.166644e-06	3.093269e-06
3284          	2.818208e-05	2.168406e-06	3.106858e-06
3285          	2.833860e-05	2.165064e-06	3.090566e-06
3286          	2.813426e-05	2.160865e-06	3.071345e-06
3287          	2.892429e-05	2.158291e-06	3.087346e-06
3288          	2.856030e-05	2.157260e-06	3.080951e-06
3289          	2.828764e-05	2.161695e-06	3.095432e-06
3290          	2.833662e-05	2.160574e-06	3.095606e-06
3291          	2.798800e-05	2.159526e-06	3.097096e-06
3292          	2.813034e-05	2.157494e-06	3.099334e-06
3293          	2.807231e-05	2.153666e-06	3.103788e-06
3294          	2.953487e-05	2.150033e-06	3.094825e-06
3295          	2.990255e-05	2.146938e-06	3.100389e-06
3296          	2.909436e-05	2.150997e-06	3.100133e-06
3297          	2.876523e-05	2.148727e-06	3.097835e-06
3298          	2.897580e-05	2.152076e-06	3.096926e-06
3299          	2.887624e-05	2.150868e-06	3.100293e-06
3300          	2.832831e-05	2.150237e-06	3.086451e-06
3301          	2.824882e-05	2.147761e-06	3.076029e-06
3302          	2.757661e-05	2.147312e-06	3.078896e-06
3303          	2.755889e-05	2.144921e-06	3.069675e-06
3304          	2.818709e-05	2.143286e-06	3.079083e-06
3305          	2.885437e-05	2.142143e-06	3.091844e-06
3306          	2.911502e-05	2.139246e-06	3.088151e-06
3307          	2.900675e-05	2.136648e-06	3.081569e-06
3308          	2.820772e-05	2.139575e-06	3.079678e-06
3309          	2.831480e-05	2.140994e-06	3.068905e-06
3310          	2.759677e-05	2.142639e-06	3.070994e-06
3311          	2.771889e-05	2.141159e-06	3.065836e-06
3312          	2.803399e-05	2.137755e-06	3.052816e-06
3313          	2.785827e-05	2.134300e-06	3.040176e-06
3314          	2.854625e-05	2.135865e-06	3.058387e-06
3315          	2.805378e-05	2.134205e-06	3.044060e-06
3316          	2.843529e-05	2.133317e-06	3.076199e-06
3317          	2.863192e-05	2.130185e-06	3.088184e-06
3318          	2.757030e-05	2.130897e-06	3.057362e-06
3319          	2.735219e-05	2.123967e-06	3.055725e-06
3320          	2.722565e-05	2.124740e-06	3.042476e-06
3321          	2.721648e-05	2.127185e-06	3.037231e-06
3322          	2.701216e-05	2.128146e-06	3.039295e-06
3323          	2.702850e-05	2.127636e-06	3.042714e-06
3324          	2.725832e-05	2.125725e-06	3.042694e-06
3325          	2.719642e-05	2.123841e-06	3.039230e-06
3326          	2.773019e-05	2.123387e-06	3.059035e-06
3327          	2.745465e-05	2.119621e-06	3.038331e-06
3328          	2.745268e-05	2.123089e-06	3.043198e-06
3329          	2.720443e-05	2.117597e-06	3.052702e-06
3330          	2.764401e-05	2.117996e-06	3.067510e-06
3331          	2.780123e-05	2.114749e-06	3.067236e-06
3332          	2.787011e-05	2.115316e-06	3.064084e-06
3333          	2.706421e-05	2.117223e-06	3.047861e-06
3334          	2.709691e-05	2.114278e-06	3.032866e-06
3335          	2.639797e-05	2.114176e-06	3.038900e-06
3336          	2.671484e-05	2.114058e-06	3.038744e-06
3337          	2.699071e-05	2.112494e-06	3.042284e-06
3338          	2.777595e-05	2.110702e-06	3.051086e-06
3339          	2.813750e-05	2.108204e-06	3.051559e-06
3340          	2.824273e-05	2.105006e-06	3.047215e-06
3341          	2.727046e-05	2.108074e-06	3.040349e-06
3342          	2.713709e-05	2.108263e-06	3.026087e-06
3343          	2.679164e-05	2.107115e-06	3.023534e-06
3344          	2.683928e-05	2.112444e-06	3.037152e-06
3345          	2.716446e-05	2.105702e-06	3.014704e-06
3346          	2.732898e-05	2.104761e-06	3.016669e-06
3347          	2.798793e-05	2.103291e-06	3.036315e-06
3348          	2.840443e-05	2.101523e-06	3.049257e-06
3349          	2.804398e-05	2.101284e-06	3.044683e-06
3350          	2.711011e-05	2.102915e-06	3.028393e-06
3351          	2.728204e-05	2.099916e-06	3.012240e-06
3352          	2.698239e-05	2.101677e-06	3.015274e-06
3353          	2.705144e-05	2.102897e-06	3.016583e-06
3354          	2.722891e-05	2.099316e-06	2.999841e-06
3355          	2.710059e-05	2.096710e-06	2.995848e-06
3356          	2.714606e-05	2.096057e-06	3.002608e-06
3357          	2.771105e-05	2.096899e-06	3.033087e-06
3358          	2.712956e-05	2.096092e-06	3.012132e-06
3359          	2.723667e-05	2.092766e-06	3.028505e-06
3360          	2.780058e-05	2.088406e-06	3.039930e-06
3361          	2.790930e-05	2.085103e-06	3.032727e-06
3362          	2.675503e-05	2.087955e-06	3.009176e-06
3363          	2.657879e-05	2.084153e-06	3.006910e-06
3364          	2.682008e-05	2.087918e-06	3.026650e-06
3365          	2.628142e-05	2.084500e-06	3.012953e-06
3366          	2.622606e-05	2.083641e-06	2.998425e-06
3367          	2.609842e-05	2.083574e-06	2.993040e-06
3368          	2.604921e-05	2.086707e-06	3.003289e-06
3369          	2.644026e-05	2.086056e-06	3.017423e-06
3370          	2.634922e-05	2.081988e-06	2.996177e-06
3371          	2.666821e-05	2.077037e-06	2.999920e-06
3372          	2.759820e-05	2.074574e-06	3.016846e-06
3373          	2.760477e-05	2.075435e-06	3.021080e-06
3374          	2.665493e-05	2.078867e-06	3.006691e-06
3375          	2.621903e-05	2.075105e-06	3.004584e-06
3376          	2.649886e-05	2.077547e-06	3.021754e-06
3377          	2.594715e-05	2.071135e-06	2.994301e-06
3378          	2.562929e-05	2.067953e-06	2.983182e-06
3379          	2.557710e-05	2.069868e-06	2.976794e-06
3380          	2.587873e-05	2.074011e-06	2.982853e-06
3381          	2.569972e-05	2.077414e-06	2.996656e-06
3382          	2.571243e-05	2.077701e-06	3.001229e-06
3383          	2.575061e-05	2.070938e-06	2.980808e-06
3384          	2.586575e-05	2.066715e-06	2.970299e-06
3385          	2.654223e-05	2.066789e-06	2.988355e-06
3386          	2.618707e-05	2.065540e-06	2.973848e-06
3387          	2.610903e-05	2.069533e-06	2.985229e-06
3388          	2.645793e-05	2.067786e-06	2.992105e-06
3389          	2.634946e-05	2.065456e-06	2.991178e-06
3390          	2.623111e-05	2.064420e-06	2.989595e-06
3391          	2.621791e-05	2.064748e-06	3.000961e-06
3392          	2.630648e-05	2.061606e-06	2.982040e-06
3393          	2.657912e-05	2.066161e-06	2.987309e-06
3394          	2.719915e-05	2.064390e-06	2.997856e-06
3395          	2.655451e-05	2.059579e-06	3.005010e-06
3396          	2.688989e-05	2.056625e-06	3.005056e-06
3397          	2.614229e-05	2.056787e-06	2.991462e-06
3398          	2.610119e-05	2.058356e-06	2.977401e-06
3399          	2.587423e-05	2.057196e-06	2.971705e-06
3400          	2.599234e-05	2.056794e-06	2.986528e-06
3401          	2.765535e-05	2.054228e-06	2.987993e-06
3402          	2.785191e-05	2.050857e-06	2.992600e-06
3403          	2.763002e-05	2.050902e-06	3.001494e-06
3404          	2.783533e-05	2.049765e-06	2.996388e-06
3405          	2.668112e-05	2.050688e-06	2.982926e-06
3406          	2.632929e-05	2.052559e-06	2.974035e-06
3407          	2.631696e-05	2.048691e-06	2.963570e-06
3408          	2.647436e-05	2.050822e-06	2.962585e-06
3409          	2.649947e-05	2.050659e-06	2.958247e-06
3410          	2.702090e-05	2.052071e-06	2.968723e-06
3411          	2.856616e-05	2.049345e-06	2.975365e-06
3412          	2.880492e-05	2.045961e-06	2.988643e-06
3413          	2.852310e-05	2.044823e-06	2.990252e-06
3414          	2.814390e-05	2.043379e-06	2.977555e-06
3415          	2.775187e-05	2.040590e-06	2.966721e-06
3416          	2.716988e-05	2.038333e-06	2.963262e-06
3417          	2.684489e-05	2.038841e-06	2.952731e-06
3418          	2.613552e-05	2.048071e-06	2.961344e-06
3419          	2.641278e-05	2.042375e-06	2.946103e-06
3420          	2.630948e-05	2.040853e-06	2.951086e-06
3421          	2.629023e-05	2.038868e-06	2.950475e-06
3422          	2.612326e-05	2.037786e-06	2.947513e-06
3423          	2.614623e-05	2.038314e-06	2.952535e-06
3424          	2.650588e-05	2.039168e-06	2.975791e-06
3425          	2.639494e-05	2.034142e-06	2.950250e-06
3426          	2.599851e-05	2.034527e-06	2.943037e-06
3427          	2.597912e-05	2.030109e-06	2.938894e-06
3428          	2.607387e-05	2.027775e-06	2.945336e-06
3429          	2.578509e-05	2.030856e-06	2.973679e-06
3430          	2.576486e-05	2.027924e-06	2.953040e-06
3431          	2.583567e-05	2.028617e-06	2.953570e-06
3432          	2.671234e-05	2.030913e-06	2.965041e-06
3433          	2.621627e-05	2.026451e-06	2.969760e-06
3434          	2.635141e-05	2.022196e-06	2.964536e-06
3435          	2.552016e-05	2.019457e-06	2.952226e-06
3436          	2.578328e-05	2.021416e-06	2.944818e-06
3437          	2.546503e-05	2.023599e-06	2.939675e-06
3438          	2.529946e-05	2.024646e-06	2.939824e-06
3439          	2.572939e-05	2.020297e-06	2.944361e-06
3440          	2.713912e-05	2.017122e-06	2.947899e-06
3441          	2.726740e-05	2.015767e-06	2.958478e-06
3442          	2.702349e-05	2.016655e-06	2.967517e-06
3443          	2.696828e-05	2.014598e-06	2.956813e-06
3444          	2.604587e-05	2.016025e-06	2.941495e-06
3445          	2.593618e-05	2.017400e-06	2.937544e-06
3446          	2.573329e-05	2.013727e-06	2.921504e-06
3447          	2.570863e-05	2.016189e-06	2.923758e-06
3448          	2.593070e-05	2.015897e-06	2.920935e-06
3449          	2.644569e-05	2.016608e-06	2.935130e-06
3450          	2.613844e-05	2.012284e-06	2.916658e-06
3451          	2.640053e-05	2.009675e-06	2.937586e-06
3452          	2.689923e-05	2.005729e-06	2.952671e-06
3453          	2.688939e-05	2.003292e-06	2.951769e-06
3454          	2.586243e-05	2.006995e-06	2.927575e-06
3455          	2.607564e-05	2.006957e-06	2.911588e-06
3456          	2.595029e-05	2.006602e-06	2.914030e-06
3457          	2.585879e-05	2.008838e-06	2.923974e-06
3458          	2.602658e-05	2.007228e-06	2.918359e-06
3459          	2.606836e-05	2.002626e-06	2.905928e-06
3460          	2.611174e-05	2.001386e-06	2.905167e-06
3461          	2.670178e-05	2.000113e-06	2.928798e-06
3462          	2.619850e-05	1.998841e-06	2.917680e-06
3463          	2.631809e-05	1.994950e-06	2.927193e-06
3464          	2.681337e-05	1.993161e-06	2.939519e-06
3465          	2.662276e-05	1.992206e-06	2.937637e-06
3466          	2.634850e-05	1.988949e-06	2.921979e-06
3467          	2.567653e-05	1.990276e-06	2.908481e-06
3468          	2.586439e-05	1.990661e-06	2.904768e-06
3469          	2.541835e-05	1.992088e-06	2.907887e-06
3470          	2.542456e-05	1.997790e-06	2.920022e-06
3471          	2.567367e-05	1.990113e-06	2.898571e-06
3472          	2.532121e-05	1.989948e-06	2.899898e-06
3473          	2.535425e-05	1.989345e-06	2.899580e-06
3474          	2.524623e-05	1.986968e-06	2.894059e-06
3475          	2.503209e-05	1.988432e-06	2.917824e-06
3476          	2.524063e-05	1.985913e-06	2.902152e-06
3477          	2.524182e-05	1.986047e-06	2.903697e-06
3478          	2.579923e-05	1.987170e-06	2.905729e-06
3479          	2.544136e-05	1.982161e-06	2.908891e-06
3480          	2.578915e-05	1.979447e-06	2.914408e-06
3481          	2.500136e-05	1.978185e-06	2.904504e-06
3482          	2.494968e-05	1.979543e-06	2.892655e-06
3483          	2.466938e-05	1.979595e-06	2.889036e-06
3484          	2.483744e-05	1.980552e-06	2.903284e-06
3485          	2.635793e-05	1.977353e-06	2.902022e-06
3486          	2.491999e-05	1.976198e-06	2.884013e-06
3487          	2.500203e-05	1.979355e-06	2.895979e-06
3488          	2.494469e-05	1.974880e-06	2.904706e-06
3489          	2.512785e-05	1.976679e-06	2.916087e-06
3490          	2.463199e-05	1.973152e-06	2.883321e-06
3491          	2.435161e-05	1.967858e-06	2.875246e-06
3492          	2.436907e-05	1.966489e-06	2.868016e-06
3493          	2.451260e-05	1.969452e-06	2.876820e-06
3494          	2.441934e-05	1.972333e-06	2.876832e-06
3495          	2.444338e-05	1.973913e-06	2.880047e-06
3496          	2.462989e-05	1.972323e-06	2.882610e-06
3497          	2.475011e-05	1.967354e-06	2.889399e-06
3498          	2.612572e-05	1.962228e-06	2.885332e-06
